Main Category,Sub Category 1,Sub Category 2,name,type,MSB,LSB,PC#
PIANO,VRM Piano,,CFX Concert Grand,VRM,108,0,1
PIANO,VRM Piano,,Studio Grand,VRM,108,1,3
PIANO,VRM Piano,,Bosendorfer Grand,VRM,108,6,1
PIANO,VRM Piano,,Mellow Jazz Grand,VRM,108,3,3
PIANO,VRM Piano,,Rock Piano,VRM,108,16,3
PIANO,VRM Piano,,Stage Grand,VRM,108,2,3
PIANO,VRM Piano,,Themic Grand,VRM,108,6,2
PIANO,VRM Piano,,CFX 1Octave,VRM,108,22,2
PIANO,VRM Piano,,Ambient Piano,VRM,108,27,4
PIANO,VRM Piano,,CFX 2Octaves,VRM,108,23,2
PIANO,VRM Piano,,Mellow Piano,VRM,108,18,1
PIANO,VRM Piano,,CFX Cocktail Piano,VRM,108,28,4
PIANO,VRM Piano,,Pop Grand,VRM,108,17,2
PIANO,VRM Piano,,Concert Upright,VRM,108,5,3
PIANO,Grand Piano,,CFX Concert Grand,Natural!,0,122,1
PIANO,Grand Piano,,Studio Grand,Natural!,104,38,1
PIANO,Grand Piano,,Bosendorfer Grand,Natural!,104,18,1
PIANO,Grand Piano,,Mellow Jazz Grand,Natural!,104,45,1
PIANO,Grand Piano,,Rock Piano,Natural!,0,124,3
PIANO,Grand Piano,,Stage Grand,Natural!,104,44,1
PIANO,Grand Piano,,Themic Grand,Natural!,104,18,2
PIANO,Grand Piano,,CFX 1Octave,Natural!,0,123,4
PIANO,Grand Piano,,Ambient Piano,Natural!,104,19,4
PIANO,Grand Piano,,CFX 2Octaves,Natural!,0,124,4
PIANO,Grand Piano,,Mellow Piano,Natural!,0,124,1
PIANO,Grand Piano,,CFX Cocktail Piano,Natural!,104,20,4
PIANO,Grand Piano,,Pop Grand,Natural!,104,6,1
PIANO,Upright Piano,,Concert Upright,Natural!,104,17,2
PIANO,Upright Piano,,Pop Rock Upright,Natural!,104,16,2
PIANO,Upright Piano,,Stage Upright,Natural!,104,15,2
PIANO,Upright Piano,,Honky Tonk Upright,Natural!,104,13,4
PIANO,Upright Piano,,School Upright,Natural!,104,13,1
PIANO,Upright Piano,,Saloon Upright,Natural!,104,14,2
PIANO,Upright Piano,,70s Ballad Upright,Natural!,104,14,1
PIANO,Upright Piano,,Upright 1Octave,Natural!,104,14,4
PIANO,Upright Piano,,Chillout Upright,Natural!,104,15,1
PIANO,Upright Piano,,Upright 2Octaves,Natural!,104,15,4
PIANO,Piano Layer,,CFX Superstar Grand,Natural!,108,25,5
PIANO,Piano Layer,,Studio Superstar Grand,Natural!,104,34,1
PIANO,Piano Layer,,CFX Pad Production,Natural!,104,30,1
PIANO,Piano Layer,,Studio Pad Production,Natural!,104,35,1
PIANO,Piano Layer,,CFX Fat Pad,Natural!,104,43,1
PIANO,Piano Layer,,Studio Grand Pad,Natural!,104,41,1
PIANO,Piano Layer,,CFX Ballad Mix 1,Natural!,104,19,6
PIANO,Piano Layer,,Upright Synthetics,Natural!,104,21,4
PIANO,Piano Layer,,CFX Ballad Mix 2,Natural!,104,22,6
PIANO,Piano Layer,,Hybrid Rock Upright,Natural!,104,22,4
PIANO,Piano Layer,,CFX DX Layer,Natural!,108,33,3
PIANO,Piano Layer,,Bosendorfer DX Layer,Natural!,108,34,3
PIANO,Piano Layer,,Warm Pad Grand,Natural!,104,25,1
PIANO,Piano Layer,,Imperial Ballad,Natural!,108,26,5
PIANO,Piano Layer,,Atmosphere Grand,Natural!,104,24,6
PIANO,Piano Layer,,Imperial Cosmos,Natural!,104,42,1
PIANO,Piano Layer,,Celestial Grand,Natural!,104,36,1
PIANO,Piano Layer,,Shimmer Grand,Natural!,104,23,6
PIANO,Piano Layer,,CFX & Strings,Natural!,108,23,1
PIANO,Piano Layer,,Carillon Pad Grand,Natural!,104,37,1
PIANO,Piano Layer,,Piano & EP 1,Natural!,108,25,3
PIANO,Piano Layer,,MIDI Grand,Natural!,104,2,3
PIANO,Piano Layer,,Piano & EP 2,Natural!,108,26,3
PIANO,Piano Layer,,MIDI Grand Pad,Natural!,104,3,3
PIANO,Electric Piano,,70s Suitcase Clean,S.Art!,8,41,21
PIANO,Electric Piano,,70s Suitcase Pan,S.Art!,8,45,21
PIANO,Electric Piano,,70s Suitcase Amped,S.Art!,8,46,21
PIANO,Electric Piano,,70s Suitcase Tremolo,S.Art!,8,42,21
PIANO,Electric Piano,,70s Suitcase Warm 1,S.Art!,8,39,21
PIANO,Electric Piano,,70s Suitcase Warm 2,S.Art!,8,48,21
PIANO,Electric Piano,,70s Suitcase Phase,S.Art!,8,47,21
PIANO,Electric Piano,,70s Ambience EP,S.Art!,8,43,21
PIANO,Electric Piano,,70s Suitcase Ballad,S.Art!,8,44,21
PIANO,Electric Piano,,70s Meditation EP,S.Art!,8,51,21
PIANO,Electric Piano,,CP80 Electric Grand,Natural!,104,10,3
PIANO,Electric Piano,,70s Vintage EP,S.Art!,8,40,21
PIANO,Electric Piano,,CP80 Production,Natural!,104,11,3
PIANO,Electric Piano,,70s Vintage Drive EP,S.Art!,8,49,21
PIANO,Electric Piano,,CP80 Studio,Natural!,0,123,3
PIANO,Electric Piano,,70s Vintage Phase EP,S.Art!,8,50,21
PIANO,Electric Piano,,CP80 Honky Tonk,Cool!,104,15,3
PIANO,Electric Piano,,Suitcase Sweep Swell,Cool!,104,33,5
PIANO,Electric Piano,,Ballad Epic EP,Cool!,104,35,5
PIANO,Electric Piano,,Suitcase String Machine,Cool!,104,34,5
PIANO,FM E.Piano,,DX Sweet,Cool!,104,0,6
PIANO,FM E.Piano,,TX Bright,Cool!,104,10,6
PIANO,FM E.Piano,,DX Dynamic,Cool!,0,123,6
PIANO,FM E.Piano,,TX Mellow,Cool!,104,11,6
PIANO,FM E.Piano,,DX Production,Natural!,104,20,6
PIANO,FM E.Piano,,TX Warm,Cool!,104,12,6
PIANO,FM E.Piano,,DX Ballad Bells,Cool!,104,2,6
PIANO,FM E.Piano,,DX Dream,Cool!,104,3,6
PIANO,FM E.Piano,,DX Midnight,Cool!,104,1,6
PIANO,FM E.Piano,,DX Padded,Regular,104,21,6
PIANO,Clavi,,Clavi SW,S.Art!,8,33,21
PIANO,Clavi,,Clavi Funk SW,S.Art!,8,34,21
PIANO,Clavi,,Clavi Bright,Regular,0,112,8
PIANO,Clavi,,Wah Clavi,Regular,0,113,8
PIANO,Clavi,,Clavi Warm,Natural!,0,122,8
PIANO,Clavi,,Clavi Funk,Natural!,0,123,8
PIANO,Clavi,,Clavi Drive SW,S.Art!,8,36,21
PIANO,Clavi,,Clavi Phase,Regular,0,115,8
PIANO,Harpsichord,,Harpsichord 1,Natural!,0,122,7
PIANO,Harpsichord,,Grand Harpsichord,Live!,0,113,7
PIANO,Harpsichord,,Harpsichord 2 SW,S.Art!,8,32,113
PIANO,Harpsichord,,Harpsichord Coupler,Natural!,0,123,7
PIANO,Harpsichord,,Harpsichord 3,Natural!,0,125,7
PIANO,Harpsichord,,Harpsichord & Strings,Natural!,0,124,7
ORGAN,Tonewheel Organ,,Jazz Rotary SW,S.Art!,8,32,114
ORGAN,Tonewheel Organ,,Curved Bars,Cool!,0,121,17
ORGAN,Tonewheel Organ,,Whiter Bars SW,S.Art!,8,32,30
ORGAN,Tonewheel Organ,,Even Bars,Cool!,0,111,17
ORGAN,Tonewheel Organ,,Classic Bars SW,S.Art!,8,34,30
ORGAN,Tonewheel Organ,,Hollow Bars,Cool!,0,127,17
ORGAN,Tonewheel Organ,,Rock Organ SW,S.Art!,8,33,114
ORGAN,Tonewheel Organ,,Classic Scanner,Cool!,0,118,19
ORGAN,Tonewheel Organ,,All Bars Out SW,S.Art!,8,32,31
ORGAN,Tonewheel Organ,,Organ A Go Go,Cool!,104,0,17
ORGAN,Tonewheel Organ,,Classic Jazz,Cool!,0,117,17
ORGAN,Tonewheel Organ,,Vintage Accomp 1,Regular,0,108,18
ORGAN,Tonewheel Organ,,Hold It Fast,Cool!,0,111,18
ORGAN,Tonewheel Organ,,Vintage Accomp 2,Regular,0,107,18
ORGAN,Tonewheel Organ,,R&B Tremolo Organ,Cool!,0,111,19
ORGAN,Tonewheel Organ,,Vintage Accomp 3,Regular,0,106,18
ORGAN,Tonewheel Organ,,Full Rocker,Cool!,0,115,19
ORGAN,Tonewheel Organ,,Vintage Accomp 4,Regular,0,105,18
ORGAN,Tonewheel Organ,,Prog Rock Organ SW,S.Art!,8,33,30
ORGAN,Tonewheel Organ,,Vintage Accomp 5,Regular,0,104,18
ORGAN,Tonewheel Organ,,Whiter Bars Slow,Cool!,104,1,18
ORGAN,Tonewheel Organ,,Whiter Bars Fast,Cool!,104,0,18
ORGAN,Tonewheel Organ,,Jazz Organ Slow,Cool!,0,126,18
ORGAN,Tonewheel Organ,,Jazz Organ Fast,Cool!,0,127,18
ORGAN,Tonewheel Organ,,All Bars Out Slow,Cool!,104,1,19
ORGAN,Tonewheel Organ,,All Bars Out Fast,Cool!,104,0,19
ORGAN,Tonewheel Organ,,All Bars Phase,Cool!,104,2,19
ORGAN,Tonewheel Organ,,Rotary Organ,Cool!,0,117,19
ORGAN,Tonewheel Organ,,Mellow Vintage,Regular,0,115,18
ORGAN,Tonewheel Organ,,Two Channels Organ,Cool!,0,109,18
ORGAN,Transistor Organ,,60s Combo Organ 1,Cool!,104,32,17
ORGAN,Transistor Organ,,Euro Accomp 1,Regular,104,33,18
ORGAN,Transistor Organ,,60s Combo Organ 2,Cool!,104,33,17
ORGAN,Transistor Organ,,Euro Accomp 2,Regular,104,34,18
ORGAN,Transistor Organ,,60s Combo Organ 3,Cool!,104,34,17
ORGAN,Transistor Organ,,Euro Accomp 3,Regular,104,35,18
ORGAN,Transistor Organ,,60s Combo Organ 4,Cool!,104,35,17
ORGAN,Transistor Organ,,Home Accomp 1,Regular,104,37,19
ORGAN,Transistor Organ,,Home Organ Clarinet,Regular,104,20,19
ORGAN,Transistor Organ,,Home Accomp 2,Regular,104,38,19
ORGAN,Transistor Organ,,Home Organ Cello,Regular,104,21,19
ORGAN,Transistor Organ,,Home Organ E.Horn,Regular,104,22,19
ORGAN,Transistor Organ,,Home Organ Cornet,Regular,104,23,19
ORGAN,Transistor Organ,,Home Organ Violin,Regular,104,24,19
ORGAN,Transistor Organ,,Home Organ Kinura,Regular,104,25,19
ORGAN,Transistor Organ,,Home Organ Trombone,Regular,104,19,19
ORGAN,Classical Pipe,,Lieblich Gedackt,Regular,104,6,20
ORGAN,Classical Pipe,,Fonds Et Anches,Live!,104,2,20
ORGAN,Classical Pipe,,Diapason,Regular,104,4,20
ORGAN,Classical Pipe,,Organo Pleno,Live!,104,3,20
ORGAN,Classical Pipe,,Claribel & Flute,Regular,104,5,20
ORGAN,Classical Pipe,,Concert Organ Tutti,Live!,104,0,20
ORGAN,Classical Pipe,,Soft Reeds,Regular,104,7,20
ORGAN,Classical Pipe,,Chapel Organ 1,Regular,0,113,20
ORGAN,Classical Pipe,,Grand Jeu,Live!,104,1,20
ORGAN,Classical Pipe,,Chapel Organ 2,Regular,0,115,20
ORGAN,Classical Pipe,,Pipe Organ Principal,Natural!,0,123,20
ORGAN,Classical Pipe,,Pipe Organ Tutti 1,Natural!,0,126,20
ORGAN,Classical Pipe,,Pipe Organ 8',Natural!,0,124,20
ORGAN,Classical Pipe,,Pipe Organ Tutti 2,Natural!,0,122,20
ORGAN,Classical Pipe,,Pipe Organ Twelfth,Natural!,0,125,20
ORGAN,Classical Pipe,,Full Organ,Regular,0,112,20
ORGAN,Theatre Pipe,,Theatre Tibia & Vox,Regular,104,28,19
ORGAN,Theatre Pipe,,Theatre Gamba Celeste,Regular,104,30,19
ORGAN,Theatre Pipe,,Theatre Open Tibias,Regular,104,29,19
ORGAN,Theatre Pipe,,Theatre Seaside,Regular,104,26,19
ORGAN,Theatre Pipe,,Theatre Organ Mix 1,Regular,104,31,19
ORGAN,Theatre Pipe,,Theatre Flute Accomp,Regular,104,34,19
ORGAN,Theatre Pipe,,Theatre Organ Mix 2,Regular,104,32,19
ORGAN,Theatre Pipe,,Theatre Strings Accomp,Regular,104,35,19
ORGAN,Theatre Pipe,,Theatre Organ Mix 3,Regular,104,33,19
ORGAN,Theatre Pipe,,Theatre Chrys Accomp,Regular,104,36,19
ORGAN,Theatre Pipe,,Theatre Chrysoglott,Regular,104,28,18
ORGAN,Theatre Pipe,,Theatre Organ Chimes,Regular,104,31,18
ORGAN,Theatre Pipe,,Theatre Xylophone,Regular,104,30,18
ORGAN,Theatre Pipe,,Theatre Wooden Harp,Regular,104,32,18
ORGAN,Theatre Pipe,,Theatre Glockenspiel,Regular,104,29,18
ORGAN,Theatre Pipe,,Theatre Pedal 1,Regular,104,16,19
ORGAN,Theatre Pipe,,Theatre Trumpet,Regular,0,124,17
ORGAN,Theatre Pipe,,Theatre Pedal 2,Regular,104,17,19
ORGAN,Organ Flutes,,Jazz Standard,OrganFlutes,10,0,1
ORGAN,Organ Flutes,,Rock Organ,OrganFlutes,10,3,1
ORGAN,Organ Flutes,,Jazz Squabble,OrganFlutes,10,7,1
ORGAN,Organ Flutes,,Gospel Organ,OrganFlutes,10,4,1
ORGAN,Organ Flutes,,Upside Down Smile,OrganFlutes,10,1,1
ORGAN,Organ Flutes,,Organ Pops,OrganFlutes,10,2,1
ORGAN,Organ Flutes,,Ballad Organ,OrganFlutes,10,5,1
ORGAN,Organ Flutes,,Euro Percussion,OrganFlutes,10,0,3
ORGAN,Organ Flutes,,Organ Clarinet,OrganFlutes,10,6,1
ORGAN,Organ Flutes,,Euro Pops,OrganFlutes,10,5,3
ORGAN,Organ Flutes,,Euro Reeds,OrganFlutes,10,2,3
ORGAN,Organ Flutes,,Euro Bright,OrganFlutes,10,4,3
ORGAN,Organ Flutes,,Euro Melodic,OrganFlutes,10,7,3
ORGAN,Organ Flutes,,Home Organ Jazz,OrganFlutes,10,3,2
ORGAN,Organ Flutes,,Euro Full,OrganFlutes,10,6,3
ORGAN,Organ Flutes,,Home Hollow Tibias,OrganFlutes,10,4,2
ORGAN,Organ Flutes,,Euro Ballad,OrganFlutes,10,1,3
ORGAN,Organ Flutes,,Home Theatre Organ,OrganFlutes,10,2,2
ORGAN,Organ Flutes,,Euro Even Warmth,OrganFlutes,10,3,3
ORGAN,Organ Flutes,,Home 16 & Odds,OrganFlutes,10,1,2
ORGAN,Organ Flutes,,Home Organ Ballad,OrganFlutes,10,0,2
ORGAN,Organ Flutes,,Home Organ Warmth,OrganFlutes,10,6,2
ORGAN,Organ Flutes,,Home Organ Evens,OrganFlutes,10,5,2
ORGAN,Organ Flutes,,Home Organ Full,OrganFlutes,10,7,2
ORGAN,Harmonica,,Harmonica,S.Art2!,8,64,105
ORGAN,Harmonica,,Blues Harmonica,S.Art2!,8,65,105
ORGAN,Harmonica,,Harmonica,Sweet!,0,112,23
ORGAN,Accordion,,Bajan Accordion,Live!,104,4,24
ORGAN,Accordion,,Master Accordion,Regular,0,118,22
ORGAN,Accordion,,Jazz Cassotto,Live!,104,28,22
ORGAN,Accordion,,Full Register,Regular,104,2,22
ORGAN,Accordion,,Super Musette,Live!,104,25,22
ORGAN,Accordion,,Cajun Accordion,Regular,104,3,22
ORGAN,Accordion,,Scots Accordion,Live!,104,5,24
ORGAN,Accordion,,Tango Accordion,Regular,0,114,24
ORGAN,Accordion,,Steirische Harmonika,Live!,104,27,22
ORGAN,Accordion,,Bandoneon,Regular,0,113,24
ORGAN,Accordion,,Bajan Acc Bass,Live!,104,6,24
ORGAN,Accordion,,Master Bass,Regular,0,122,22
ORGAN,Accordion,,Jazz Cassotto Bass,Live!,104,30,22
ORGAN,Accordion,,Full Register Bass,Regular,104,5,22
ORGAN,Accordion,,Super Musette Bass,Live!,104,26,22
ORGAN,Accordion,,Cajun Accordion Bass,Regular,104,6,22
ORGAN,Accordion,,Scots Acc Bass,Live!,104,7,24
ORGAN,Accordion,,Tango Accordion Bass,Regular,0,115,24
ORGAN,Accordion,,Steirischer Bass,Live!,104,29,22
ORGAN,Accordion,,Accordion Clarinet,Regular,104,1,22
GUITAR&BASS,Nylon Acoustic,,Concert Guitar,S.Art!,8,32,1
GUITAR&BASS,Nylon Acoustic,,Electro Acoustic Guitar,S.Art!,8,35,1
GUITAR&BASS,Nylon Acoustic,,Spanish Guitar,S.Art!,8,34,2
GUITAR&BASS,Nylon Acoustic,,Spanish Electro,S.Art!,8,36,2
GUITAR&BASS,Nylon Acoustic,,Flamenco Guitar,S.Art!,8,35,2
GUITAR&BASS,Nylon Acoustic,,Hard Flamenco,Live!,0,118,25
GUITAR&BASS,Nylon Acoustic,,Spanish Guitar Slide,Live!,104,9,26
GUITAR&BASS,Nylon Acoustic,,Nylon Guitar Slide,Live!,0,117,25
GUITAR&BASS,Nylon Acoustic,,Nylon Guitar SW,S.Art!,8,34,1
GUITAR&BASS,Nylon Acoustic,,Dynamic Nylon Guitar,Live!,0,116,25
GUITAR&BASS,Nylon Acoustic,,Ukulele,S.Art!,8,33,14
GUITAR&BASS,Nylon Acoustic,,Ukulele Strum,S.Art!,8,34,14
GUITAR&BASS,Nylon Acoustic,,Ukulele Unison Duo,S.Art!,8,35,14
GUITAR&BASS,Steel Acoustic,,Steel Acoustic Finger,S.Art!,8,49,2
GUITAR&BASS,Steel Acoustic,,D-Folk Guitar,S.Art!,8,47,2
GUITAR&BASS,Steel Acoustic,,Steel Acoustic Pick,S.Art!,8,37,2
GUITAR&BASS,Steel Acoustic,,D-Folk Guitar Amped,S.Art!,8,55,2
GUITAR&BASS,Steel Acoustic,,Steel Thumb Pick,S.Art!,8,54,2
GUITAR&BASS,Steel Acoustic,,D-Folk Guitar Strum,S.Art!,8,48,2
GUITAR&BASS,Steel Acoustic,,Steel Acoustic Amp,S.Art!,8,56,2
GUITAR&BASS,Steel Acoustic,,Folk Guitar Doubled,S.Art!,8,51,2
GUITAR&BASS,Steel Acoustic,,Steel Acoustic Strum,S.Art!,8,50,2
GUITAR&BASS,Steel Acoustic,,Latin Amped Guitar,S.Art!,8,57,2
GUITAR&BASS,Steel Acoustic,,12String Fingered,S.Art!,8,53,2
GUITAR&BASS,Steel Acoustic,,Resonator Guitar,S.Art!,8,45,2
GUITAR&BASS,Steel Acoustic,,12String Picked,S.Art!,8,39,2
GUITAR&BASS,Steel Acoustic,,Resonator Slap Back,S.Art!,8,58,2
GUITAR&BASS,Steel Acoustic,,12String Strumming SW,S.Art!,8,40,2
GUITAR&BASS,Steel Acoustic,,Resonator Blues Amp,S.Art!,8,59,2
GUITAR&BASS,Steel Acoustic,,Chicken Pick Guitar,Live!,104,11,26
GUITAR&BASS,Steel Acoustic,,Resonator Mute Velocity,S.Art!,8,46,2
GUITAR&BASS,Steel Acoustic,,Chicken Pick SW,S.Art!,8,38,2
GUITAR&BASS,Steel Acoustic,,Resonator Slide Velocity,Live!,104,19,26
GUITAR&BASS,Clean Solid,,60s Shadow Lead,S.Art!,8,32,8
GUITAR&BASS,Clean Solid,,60s Funk Pick,S.Art!,8,48,8
GUITAR&BASS,Clean Solid,,60s Shadow Mute,S.Art!,8,46,8
GUITAR&BASS,Clean Solid,,60s Chicken Pick,S.Art!,8,37,8
GUITAR&BASS,Clean Solid,,60s Vintage Echo,S.Art!,8,44,8
GUITAR&BASS,Clean Solid,,60s Vintage Palm,S.Art!,8,45,8
GUITAR&BASS,Clean Solid,,60s Vintage Clean,S.Art!,8,36,8
GUITAR&BASS,Clean Solid,,50s Vintage Pure,S.Art!,8,42,6
GUITAR&BASS,Clean Solid,,60s Ballad Guitar,S.Art!,8,33,8
GUITAR&BASS,Clean Solid,,50s Vintage Delay,S.Art!,8,48,6
GUITAR&BASS,Clean Solid,,Country Pick Drive,S.Art!,8,40,5
GUITAR&BASS,Clean Solid,,Clean Fingers,S.Art!,8,38,5
GUITAR&BASS,Clean Solid,,Country Pick Vintage,S.Art!,8,41,5
GUITAR&BASS,Clean Solid,,Rough Fingers,S.Art!,8,39,5
GUITAR&BASS,Clean Solid,,60s Country Mute,S.Art!,8,47,8
GUITAR&BASS,Clean Solid,,Bluesy Fingers,S.Art!,8,37,5
GUITAR&BASS,Clean Solid,,Finger Slap Slide SW,S.Art!,8,51,4
GUITAR&BASS,Clean Solid,,Finger Bright,S.Art!,8,50,4
GUITAR&BASS,Clean Solid,,Shadowed Guitar,S.Art!,8,56,4
GUITAR&BASS,Clean Solid,,Finger Chorus,S.Art!,8,42,4
GUITAR&BASS,Clean Solid,,70s Jazz Combo,S.Art!,8,54,6
GUITAR&BASS,Clean Solid,,Clean Solid,S.Art!,8,34,4
GUITAR&BASS,Clean Solid,,Jazz Guitar Amp,S.Art!,8,38,7
GUITAR&BASS,Clean Solid,,Bright Chorus,S.Art!,8,45,4
GUITAR&BASS,Clean Solid,,Jazz Artist Guitar,S.Art!,8,39,7
GUITAR&BASS,Clean Solid,,Vintage Slap,S.Art!,8,48,4
GUITAR&BASS,Clean Solid,,Warm Solid,S.Art!,8,33,4
GUITAR&BASS,Clean Solid,,Ballad Delay,S.Art!,8,46,4
GUITAR&BASS,Clean Solid,,Single Coil Clean,S.Art!,8,39,4
GUITAR&BASS,Clean Solid,,Vintage Pure,S.Art!,8,47,4
GUITAR&BASS,Distortion Solid,,60s Vintage Blues,S.Art!,8,34,8
GUITAR&BASS,Distortion Solid,,50s Vintage Full,S.Art!,8,43,6
GUITAR&BASS,Distortion Solid,,60s Rock Hero,S.Art!,8,35,8
GUITAR&BASS,Distortion Solid,,50s Vintage Solo,S.Art!,8,44,6
GUITAR&BASS,Distortion Solid,,60s Guitar Hero,S.Art!,8,38,8
GUITAR&BASS,Distortion Solid,,50s Vintage Stage,S.Art!,8,45,6
GUITAR&BASS,Distortion Solid,,60s Blues Rock,S.Art!,8,40,8
GUITAR&BASS,Distortion Solid,,50s Heavy Rock,S.Art!,8,47,6
GUITAR&BASS,Distortion Solid,,60s Texas Blues,S.Art!,8,43,8
GUITAR&BASS,Distortion Solid,,50s Drive Wah Wah,S.Art!,8,46,6
GUITAR&BASS,Distortion Solid,,50s Vintage Warm,S.Art!,8,49,6
GUITAR&BASS,Distortion Solid,,Solo King,S.Art!,8,50,6
GUITAR&BASS,Distortion Solid,,50s Vintage Amp,S.Art!,8,41,4
GUITAR&BASS,Distortion Solid,,Rhythm King,S.Art!,8,53,6
GUITAR&BASS,Distortion Solid,,50s Vintage Rock,S.Art!,8,36,6
GUITAR&BASS,Distortion Solid,,Rock Hero,S.Art!,8,35,6
GUITAR&BASS,Distortion Solid,,50s Vintage Blues,S.Art!,8,37,6
GUITAR&BASS,Distortion Solid,,Stage Lead,S.Art!,8,38,6
GUITAR&BASS,Distortion Solid,,Grunge Guitar,S.Art!,8,40,6
GUITAR&BASS,Distortion Solid,,Overdrive Wah Wah,S.Art!,8,39,6
GUITAR&BASS,Distortion Solid,,Rock Legend,S.Art!,8,34,6
GUITAR&BASS,Distortion Solid,,Big Amp Combo,S.Art!,8,51,6
GUITAR&BASS,Distortion Solid,,Guitar Hero,S.Art!,8,32,6
GUITAR&BASS,Distortion Solid,,Classic Amp Stack,S.Art!,8,41,6
GUITAR&BASS,Distortion Solid,,Heavy Rock Guitar,S.Art!,8,32,5
GUITAR&BASS,Distortion Solid,,Bluesy Slap Slide SW,S.Art!,8,36,5
GUITAR&BASS,Distortion Solid,,Finger Amp,S.Art!,8,43,4
GUITAR&BASS,Distortion Solid,,Crunch Guitar,S.Art!,8,33,6
GUITAR&BASS,Distortion Solid,,Oldies Guitar,S.Art!,8,52,6
GUITAR&BASS,Distortion Solid,,Half Drive,S.Art!,8,37,4
GUITAR&BASS,Distortion Solid,,Bluesy Night,S.Art!,8,55,4
GUITAR&BASS,Distortion Solid,,Bright Blues,S.Art!,8,35,5
GUITAR&BASS,Distortion Solid,,Warm Blues,S.Art!,8,34,5
GUITAR&BASS,World,,Mandolin,S.Art!,8,41,13
GUITAR&BASS,World,,Pedal Steel Guitar 1,S.Art!,8,61,4
GUITAR&BASS,World,,Mandolin Mute Velocity,S.Art!,8,42,13
GUITAR&BASS,World,,Pedal Steel Guitar 2,S.Art!,8,36,4
GUITAR&BASS,World,,Mandolin Tremolo,Live!,104,19,25
GUITAR&BASS,World,,Pedal Steel Guitar  3,Regular,104,25,28
GUITAR&BASS,World,,Mandolin Slide,Live!,104,20,25
GUITAR&BASS,World,,Pedal Steel Amp,S.Art!,8,52,4
GUITAR&BASS,World,,Banjo,Regular,104,0,106
GUITAR&BASS,World,,Aloha Guitar,Regular,0,118,27
GUITAR&BASS,World,,Zither 1,Regular,104,1,16
GUITAR&BASS,World,,Shamisen,Regular,0,112,107
GUITAR&BASS,World,,Zither 2,Regular,104,0,16
GUITAR&BASS,World,,Koto,Regular,0,112,108
GUITAR&BASS,World,,Dulcimer,Regular,0,112,16
GUITAR&BASS,World,,Sitar,Regular,104,0,105
GUITAR&BASS,World,,Hackbrett,Regular,104,2,47
GUITAR&BASS,Bass,,Active Bass Finger,S.Art!,8,37,18
GUITAR&BASS,Bass,,Fretless Bass,S.Art!,8,32,20
GUITAR&BASS,Bass,,Active Bass Fngr Mute,S.Art!,8,38,18
GUITAR&BASS,Bass,,Vintage Round Bass,S.Art!,8,32,18
GUITAR&BASS,Bass,,Active Bass Pick,S.Art!,8,36,19
GUITAR&BASS,Bass,,Vintage Mute Bass,S.Art!,8,32,19
GUITAR&BASS,Bass,,Active Bass Pick Mute,S.Art!,8,37,19
GUITAR&BASS,Bass,,Vintage Pick Bass,Regular,104,1,35
GUITAR&BASS,Bass,,Active Bass Slap,S.Art!,8,39,18
GUITAR&BASS,Bass,,Vintage Flatwound Bass,S.Art!,8,33,18
GUITAR&BASS,Bass,,Acoustic Bass,S.Art!,8,32,17
GUITAR&BASS,Bass,,Active Bass Finger,Regular,104,4,34
GUITAR&BASS,Bass,,Soft Acoustic Bass,S.Art!,8,33,17
GUITAR&BASS,Bass,,Active Bass Fngr Mute,Regular,104,5,34
GUITAR&BASS,Bass,,Fusion Bass,Regular,0,113,37
GUITAR&BASS,Bass,,Active Bass Pick,Regular,104,3,35
GUITAR&BASS,Bass,,Pick Bass,Regular,0,112,35
GUITAR&BASS,Bass,,Active Bass Pick Mute,Regular,104,4,35
GUITAR&BASS,Bass,,Pick Dyno Bass,Cool!,0,113,35
GUITAR&BASS,Bass,,Active Bass Slap,Regular,104,0,37
GUITAR&BASS,Bass,,Acoustic Bass & Cymbal,Regular,0,114,33
GUITAR&BASS,Bass,,Electric Bass,Cool!,0,114,34
GUITAR&BASS,Bass,,Ballroom Bass,Regular,104,0,33
GUITAR&BASS,Bass,,Vintage Dyno Bass,Cool!,104,2,35
GUITAR&BASS,Bass,,Mellow Finger Bass,Regular,0,112,34
GUITAR&BASS,Bass,,Rock Bass,Regular,0,114,35
GUITAR&BASS,Bass,,Half Mute Bass,Cool!,0,115,34
GUITAR&BASS,Bass,,Funk Bass,Regular,0,112,38
GUITAR&BASS,Bass,,Super Fretless Bass,Regular,0,113,36
GUITAR&BASS,Synth Bass,,80s Dyn Filter Bass,Regular,104,12,39
GUITAR&BASS,Synth Bass,,80s Seq Bass,Regular,104,18,39
GUITAR&BASS,Synth Bass,,80s FM Metal Bass,Regular,104,13,39
GUITAR&BASS,Synth Bass,,80s Arnold Bass,Regular,104,19,39
GUITAR&BASS,Synth Bass,,80s EX Pulse Bass,Regular,104,14,39
GUITAR&BASS,Synth Bass,,80s Unison Bass,Regular,104,22,39
GUITAR&BASS,Synth Bass,,80s Retro Pulse Bass,Regular,104,20,39
GUITAR&BASS,Synth Bass,,80s Synth Pop Bass,Regular,104,17,39
GUITAR&BASS,Synth Bass,,80s Pulse Bass,Regular,104,15,39
GUITAR&BASS,Synth Bass,,Velo Taurean Bass,Regular,104,21,39
